region_id,month,native_cell_count,longitude_mean,latitude_mean,region_lon_index,region_lat_index,small_region_lt_4_cells,dominant_monthly_component,dominant_monthly_component_label,month_name,regional_loading_mm,normalized_seasonal_profile,dominant_monthly_contribution_mm,reconstructed_total_mm,dominant_monthly_component_fraction
MYS_09_33,11,1,116.25,5.25,33,9,True,K4_C3,April–October mode,Nov,1509.773376658207,0.0813074934893903,122.75588899309199,265.1030516864074,0.4630497016620576
MYS_09_33,12,1,116.25,5.25,33,9,True,K4_C3,April–October mode,Dec,1509.773376658207,0.0667493207318955,100.77634735103554,246.27348673636044,0.4092050211597409
MYS_09_34,1,1,116.75,5.25,34,9,True,K4_C1,January eastern mode,Jan,673.1852550102813,0.3142285883169263,211.53405235765072,227.36507505965733,0.9303717921591398
MYS_09_34,2,1,116.75,5.25,34,9,True,K4_C1,January eastern mode,Feb,673.1852550102813,0.2053666456716191,138.249797737055,205.03328704331875,0.6742797705225593
MYS_09_34,3,1,116.75,5.25,34,9,True,K4_C2,May–June southwest mode,Mar,660.753438685466,0.1381761742726676,91.30038229506734,211.7750706221307,0.43111959319316767
MYS_09_34,4,1,116.75,5.25,34,9,True,K4_C2,May–June southwest mode,Apr,660.753438685466,0.1771518265910075,117.05367858941958,207.35574713849712,0.5645065555440671
MYS_09_34,5,1,116.75,5.25,34,9,True,K4_C3,April–October mode,May,1556.820003498089,0.1287233906059157,200.39914941338753,281.49872150500596,0.711900744493519
MYS_09_34,6,1,116.75,5.25,34,9,True,K4_C3,April–October mode,Jun,1556.820003498089,0.1188687959736476,185.05731936350767,238.24303478602206,0.7767585714718455
MYS_09_34,7,1,116.75,5.25,34,9,True,K4_C3,April–October mode,Jul,1556.820003498089,0.1056946639096819,164.5475670376003,219.4300158546528,0.7498863197758422
MYS_09_34,8,1,116.75,5.25,34,9,True,K4_C3,April–October mode,Aug,1556.820003498089,0.1309179607663566,203.81570013824194,266.8049209590948,0.7639128221682612
MYS_09_34,9,1,116.75,5.25,34,9,True,K4_C3,April–October mode,Sep,1556.820003498089,0.1376209669856309,214.25107430398026,277.21790113923856,0.7728616132778818
MYS_09_34,10,1,116.75,5.25,34,9,True,K4_C3,April–October mode,Oct,1556.820003498089,0.1386202479765914,215.80677493982296,313.14627532772073,0.6891564484168687
MYS_09_34,11,1,116.75,5.25,34,9,True,K4_C3,April–October mode,Nov,1556.820003498089,0.0813074934893903,126.58113229857345,250.15693041203502,0.5060068977104927
MYS_09_34,12,1,116.75,5.25,34,9,True,K4_C1,January eastern mode,Dec,673.1852550102813,0.1648341306180569,110.96390625451465,256.3098589504353,0.4329287476841562
MYS_09_35,1,1,117.25,5.25,35,9,True,K4_C1,January eastern mode,Jan,971.5155642752088,0.3142285883169263,305.27796429012096,321.32568864163096,0.950057760961005
MYS_09_35,2,1,117.25,5.25,35,9,True,K4_C1,January eastern mode,Feb,971.5155642752088,0.2053666456716191,199.51689265296991,269.46708154781356,0.7404128604761251
MYS_09_35,3,1,117.25,5.25,35,9,True,K4_C1,January eastern mode,Mar,971.5155642752088,0.1312479940516269,127.50946900105556,241.37993841655964,0.5282521399148219
MYS_09_35,4,1,117.25,5.25,35,9,True,K4_C2,May–June southwest mode,Apr,564.4001315550847,0.1771518265910075,99.9845142331882,212.3513929408939,0.47084463562251266
MYS_09_35,5,1,117.25,5.25,35,9,True,K4_C3,April–October mode,May,1764.4814861545292,0.1287233906059157,227.13003955917608,304.9519130688636,0.7448060819604896
MYS_09_35,6,1,117.25,5.25,35,9,True,K4_C3,April–October mode,Jun,1764.4814861545292,0.1188687959736476,209.74178977698125,269.55078348774,0.7781160457525473
MYS_09_35,7,1,117.25,5.25,35,9,True,K4_C3,April–October mode,Jul,1764.4814861545292,0.1056946639096819,186.496277653959,239.6352987582376,0.7782504439886825
MYS_09_35,8,1,117.25,5.25,35,9,True,K4_C3,April–October mode,Aug,1764.4814861545292,0.1309179607663566,231.00231797734122,291.3736501073857,0.7928044210319134
MYS_09_35,9,1,117.25,5.25,35,9,True,K4_C3,April–October mode,Sep,1764.4814861545292,0.1376209669856309,242.8296483528294,296.69510394346145,0.8184484513741868
MYS_09_35,10,1,117.25,5.25,35,9,True,K4_C3,April–October mode,Oct,1764.4814861545292,0.1386202479765914,244.59286116084536,331.8960433748669,0.7369562429058091
MYS_09_35,11,1,117.25,5.25,35,9,True,K4_C3,April–October mode,Nov,1764.4814861545292,0.0813074934893903,143.4655669476591,263.97660755672126,0.5434783342188089
MYS_09_35,12,1,117.25,5.25,35,9,True,K4_C1,January eastern mode,Dec,971.5155642752088,0.1648341306180569,160.13892341921502,313.9614864421272,0.5100591325195346
MYS_09_36,1,1,117.75,5.25,36,9,True,K4_C1,January eastern mode,Jan,1004.2890992088986,0.3142285883169263,315.57634590648973,336.74745255855714,0.9371306108146847
MYS_09_36,2,1,117.75,5.25,36,9,True,K4_C1,January eastern mode,Feb,1004.2890992088986,0.2053666456716191,206.2474835891034,270.26015171152994,0.7631442603837789
MYS_09_36,3,1,117.75,5.25,36,9,True,K4_C1,January eastern mode,Mar,1004.2890992088986,0.1312479940516269,131.81092971908328,235.34219254328718,0.5600820162956496
MYS_09_36,4,1,117.75,5.25,36,9,True,K4_C2,May–June southwest mode,Apr,496.67601022957047,0.1771518265910075,87.98706243610233,196.9392265063809,0.44677266178483505
MYS_09_36,5,1,117.75,5.25,36,9,True,K4_C3,April–October mode,May,1630.4587441270926,0.1287233906059157,209.8781777871025,282.37152335140485,0.7432696303653606
MYS_09_36,6,1,117.75,5.25,36,9,True,K4_C3,April–October mode,Jun,1630.4587441270926,0.1188687959736476,193.81066779909307,252.88826917253053,0.7663885257835651
MYS_09_36,7,1,117.75,5.25,36,9,True,K4_C3,April–October mode,Jul,1630.4587441270926,0.1056946639096819,172.33078897911508,223.72543689854925,0.770278030822487
MYS_09_36,8,1,117.75,5.25,36,9,True,K4_C3,April–October mode,Aug,1630.4587441270926,0.1309179607663566,213.45633389479374,271.2829889763858,0.7868400989690302
MYS_09_36,9,1,117.75,5.25,36,9,True,K4_C3,April–October mode,Sep,1630.4587441270926,0.1376209669856309,224.38530899694783,274.2000185342424,0.8183271109769321
MYS_09_36,10,1,117.75,5.25,36,9,True,K4_C3,April–October mode,Oct,1630.4587441270926,0.1386202479765914,226.01459542649934,309.0719042543486,0.7312686540427246
MYS_09_36,11,1,117.75,5.25,36,9,True,K4_C3,April–October mode,Nov,1630.4587441270926,0.0813074934893903,132.56851372283307,257.94663701694355,0.5139377479618978
MYS_09_36,12,1,117.75,5.25,36,9,True,K4_C1,January eastern mode,Dec,1004.2890992088986,0.1648341306180569,165.5411205572903,325.7350781281789,0.5082078402748775
MYS_09_37,1,1,118.25,5.25,37,9,True,K4_C1,January eastern mode,Jan,817.4147336183009,0.3142285883169263,256.85507781433506,287.3380062085807,0.8939126473505289
MYS_09_37,2,1,118.25,5.25,37,9,True,K4_C1,January eastern mode,Feb,817.4147336183009,0.2053666456716191,167.86972196575053,218.5136561911548,0.7682344659452259
MYS_09_37,3,1,118.25,5.25,37,9,True,K4_C1,January eastern mode,Mar,817.4147336183009,0.1312479940516269,107.28404409564695,200.00872579947804,0.5363968180228611
MYS_09_37,4,1,118.25,5.25,37,9,True,K4_C2,May–June southwest mode,Apr,453.3955037398262,0.1771518265910075,80.31984165566018,164.87399937047024,0.487158933260194
MYS_09_37,5,1,118.25,5.25,37,9,True,K4_C3,April–October mode,May,1216.2762342038125,0.1287233906059157,156.56320078010955,222.12179330596828,0.7048529477899852
MYS_09_37,6,1,118.25,5.25,37,9,True,K4_C3,April–October mode,Jun,1216.2762342038125,0.1188687959736476,144.5772915311694,196.89061398205115,0.7343026089824134
MYS_09_37,7,1,118.25,5.25,37,9,True,K4_C3,April–October mode,Jul,1216.2762342038125,0.1056946639096819,128.5539077955055,178.29226624117302,0.7210290749325757
MYS_09_37,8,1,118.25,5.25,37,9,True,K4_C3,April–October mode,Aug,1216.2762342038125,0.1309179607663566,159.23240431054666,214.6717677556379,0.7417482325472897
MYS_09_37,9,1,118.25,5.25,37,9,True,K4_C3,April–October mode,Sep,1216.2762342038125,0.1376209669856309,167.38511147277035,217.43869188815765,0.7698037088949514
MYS_09_37,10,1,118.25,5.25,37,9,True,K4_C3,April–October mode,Oct,1216.2762342038125,0.1386202479765914,168.60051319336722,252.38304787451165,0.6680342226360534
MYS_09_37,11,1,118.25,5.25,37,9,True,K4_C3,April–October mode,Nov,1216.2762342038125,0.0813074934893903,98.89237199382663,236.03876263447498,0.41896665992513027
MYS_09_37,12,1,118.25,5.25,37,9,True,K4_C1,January eastern mode,Dec,817.4147336183009,0.1648341306180569,134.73784697036322,300.09401341442697,0.44898545438256227
MYS_09_38,1,1,118.75,5.25,38,9,True,K4_C1,January eastern mode,Jan,620.2583946285735,0.3142285883169263,194.90291973585963,230.59087681716073,0.845232571323285
MYS_09_38,2,1,118.75,5.25,38,9,True,K4_C1,January eastern mode,Feb,620.2583946285735,0.2053666456716191,127.38038595453354,169.60647776654386,0.7510349111185909
MYS_09_38,3,1,118.75,5.25,38,9,True,K4_C1,January eastern mode,Mar,620.2583946285735,0.1312479940516269,81.40767008868266,165.71706800407947,0.4912449337245011
MYS_09_38,4,1,118.75,5.25,38,9,True,K4_C2,May–June southwest mode,Apr,414.1079194176663,0.1771518265910075,73.35997433064134,139.21930408282577,0.5269382347077189
MYS_09_38,5,1,118.75,5.25,38,9,True,K4_C3,April–October mode,May,968.5598804849805,0.1287233906059157,124.67631182088716,182.87523751502778,0.6817561169846295
MYS_09_38,6,1,118.75,5.25,38,9,True,K4_C3,April–October mode,Jun,968.5598804849805,0.1188687959736476,115.13154682162966,159.6922490500696,0.7209588912830174
MYS_09_38,7,1,118.75,5.25,38,9,True,K4_C3,April–October mode,Jul,968.5598804849805,0.1056946639096819,102.37161104426167,148.81455758619322,0.6879139561663391
MYS_09_38,8,1,118.75,5.25,38,9,True,K4_C3,April–October mode,Aug,968.5598804849805,0.1309179607663566,126.8018844331997,178.28979155014005,0.711212253549242
MYS_09_38,9,1,118.75,5.25,38,9,True,K4_C3,April–October mode,Sep,968.5598804849805,0.1376209669856309,133.2941473358301,182.13692441450794,0.7318348421898173
MYS_09_38,10,1,118.75,5.25,38,9,True,K4_C3,April–October mode,Oct,968.5598804849805,0.1386202479765914,134.2620108130057,215.63046067588897,0.6226486294754663
MYS_09_38,11,1,118.75,5.25,38,9,True,K4_C3,April–October mode,Nov,968.5598804849805,0.0813074934893903,78.7511761766172,217.36783183611504,0.3622945286402443
MYS_09_38,12,1,118.75,5.25,38,9,True,K4_C1,January eastern mode,Dec,620.2583946285735,0.1648341306180569,102.23975323715257,269.2202235390732,0.37976253006978894
MYS_09_39,1,1,119.25,5.25,39,9,True,K4_C1,January eastern mode,Jan,433.0290465169143,0.3142285883169263,136.0701059872346,170.92879342613466,0.796063104757339
MYS_09_39,2,1,119.25,5.25,39,9,True,K4_C1,January eastern mode,Feb,433.0290465169143,0.2053666456716191,88.92972276155821,127.9593140889233,0.6949843658880346
MYS_09_39,3,1,119.25,5.25,39,9,True,K4_C1,January eastern mode,Mar,433.0290465169143,0.1312479940516269,56.83419372143364,135.59062013436176,0.419160216725276
MYS_09_39,4,1,119.25,5.25,39,9,True,K4_C2,May–June southwest mode,Apr,385.6030342755458,0.1771518265910075,68.31028186094781,122.28029545124524,0.5586368728409232
MYS_09_39,5,1,119.25,5.25,39,9,True,K4_C3,April–October mode,May,890.8378229619478,0.1287233906059157,114.67166505165439,165.96117984512586,0.6909547471201724
MYS_09_39,6,1,119.25,5.25,39,9,True,K4_C3,April–October mode,Jun,890.8378229619478,0.1188687959736476,105.89281942327219,142.42208892184465,0.7435140168557827
MYS_09_39,7,1,119.25,5.25,39,9,True,K4_C3,April–October mode,Jul,890.8378229619478,0.1056946639096819,94.15680429599577,135.7340823658167,0.6936857910324535
MYS_09_39,8,1,119.25,5.25,39,9,True,K4_C3,April–October mode,Aug,890.8378229619478,0.1309179607663566,116.62667115571881,162.77643747481278,0.7164837427638447
MYS_09_39,9,1,119.25,5.25,39,9,True,K4_C3,April–October mode,Sep,890.8378229619478,0.1376209669856309,122.59796262339752,168.691505826374,0.7267583629823168
MYS_09_39,10,1,119.25,5.25,39,9,True,K4_C3,April–October mode,Oct,890.8378229619478,0.1386202479765914,123.48815992591203,198.99716721609013,0.6205523508373202
MYS_09_39,11,1,119.25,5.25,39,9,True,K4_C3,April–October mode,Nov,890.8378229619478,0.0813074934893903,72.43179049058121,199.74685892445962,0.36261791990417985
MYS_09_39,12,1,119.25,5.25,39,9,True,K4_C4,November northern mode,Dec,252.7343147456885,0.3529067798814952,89.19165318245722,231.11587482490668,0.38591746780712827
MYS_10_01,1,1,100.25,5.75,1,10,True,K4_C1,January eastern mode,Jan,130.7176737087652,0.3142285883169263,41.07523007757788,54.522319766551725,0.7533654153647485
MYS_10_01,2,1,100.25,5.75,1,10,True,K4_C3,April–October mode,Feb,1317.0858650142327,0.0296774934084107,39.087807077270796,100.64754280166161,0.38836325248692993
MYS_10_01,3,1,100.25,5.75,1,10,True,K4_C2,May–June southwest mode,Mar,1119.1411035598428,0.1381761742726676,154.63863616119036,198.9841406618895,0.7771405080164139
MYS_10_01,4,1,100.25,5.75,1,10,True,K4_C2,May–June southwest mode,Apr,1119.1411035598428,0.1771518265910075,198.25789070870204,253.57099155778872,0.7818634516934448
MYS_10_01,5,1,100.25,5.75,1,10,True,K4_C3,April–October mode,May,1317.0858650142327,0.1287233906059157,169.53975826375742,284.43663677437684,0.5960545736526942
MYS_10_01,6,1,100.25,5.75,1,10,True,K4_C3,April–October mode,Jun,1317.0858650142327,0.1188687959736476,156.56041096815198,209.121917171114,0.7486561575468268
MYS_10_01,7,1,100.25,5.75,1,10,True,K4_C3,April–October mode,Jul,1317.0858650142327,0.1056946639096819,139.20894784287196,214.2125904367738,0.6498635190351258
MYS_10_01,8,1,100.25,5.75,1,10,True,K4_C3,April–October mode,Aug,1317.0858650142327,0.1309179607663566,172.43019560185616,260.42404075148784,0.6621132023920915
MYS_10_01,9,1,100.25,5.75,1,10,True,K4_C3,April–October mode,Sep,1317.0858650142327,0.1376209669856309,181.25863034636484,285.5909763991173,0.6346791226801697
MYS_10_01,10,1,100.25,5.75,1,10,True,K4_C3,April–October mode,Oct,1317.0858650142327,0.1386202479765914,182.5747692147363,332.72241220271195,0.5487299999000433
MYS_10_01,11,1,100.25,5.75,1,10,True,K4_C2,May–June southwest mode,Nov,1119.1411035598428,0.1258092686029743,140.79832370238935,266.18021834362605,0.528958630278924
MYS_10_01,12,1,100.25,5.75,1,10,True,K4_C3,April–October mode,Dec,1317.0858650142327,0.0667493207318955,87.91458683528104,160.77045407086055,0.5468329821133189
MYS_10_02,1,1,100.75,5.75,2,10,True,K4_C1,January eastern mode,Jan,132.5717879405724,0.3142285883169263,41.65784577521698,71.87432820995676,0.5795928367292359
MYS_10_02,2,1,100.75,5.75,2,10,True,K4_C3,April–October mode,Feb,1275.576736105735,0.0296774934084107,37.855920177699986,98.67844938542707,0.3836290538964487
MYS_10_02,3,1,100.75,5.75,2,10,True,K4_C2,May–June southwest mode,Mar,1070.5172125140632,0.1381761742726676,147.91997291823353,196.3803570912021,0.7532320192774534
MYS_10_02,4,1,100.75,5.75,2,10,True,K4_C2,May–June southwest mode,Apr,1070.5172125140632,0.1771518265910075,189.64407959398005,243.50096436655787,0.7788227044082522
MYS_10_02,5,1,100.75,5.75,2,10,True,K4_C3,April–October mode,May,1275.576736105735,0.1287233906059157,164.1965624495576,276.3440941097595,0.5941743136523892
MYS_10_02,6,1,100.75,5.75,2,10,True,K4_C3,April–October mode,Jun,1275.576736105735,0.1188687959736476,151.62627079288396,204.88861387214413,0.7400424451477949
MYS_10_02,7,1,100.75,5.75,2,10,True,K4_C3,April–October mode,Jul,1275.576736105735,0.1056946639096819,134.82165441370466,212.67676860910169,0.6339275102562135
MYS_10_02,8,1,100.75,5.75,2,10,True,K4_C3,April–October mode,Aug,1275.576736105735,0.1309179607663566,166.9959050919678,257.1552244372204,0.6493972870177356
MYS_10_02,9,1,100.75,5.75,2,10,True,K4_C3,April–October mode,Sep,1275.576736105735,0.1376209669856309,175.54610388724618,281.62348861005677,0.6233361597558785
MYS_10_02,10,1,100.75,5.75,2,10,True,K4_C3,April–October mode,Oct,1275.576736105735,0.1386202479765914,176.8207634721481,332.81069959467413,0.5312953089774332
MYS_10_02,11,1,100.75,5.75,2,10,True,K4_C2,May–June southwest mode,Nov,1070.5172125140632,0.1258092686029743,134.6809875332891,292.25585418357974,0.4608324712930801
MYS_10_02,12,1,100.75,5.75,2,10,True,K4_C3,April–October mode,Dec,1275.576736105735,0.0667493207318955,85.14388067646614,207.18634268199156,0.41095315248241393
MYS_10_03,1,1,101.25,5.75,3,10,True,K4_C4,November northern mode,Jan,409.4117665932392,0.1192487034702773,48.82182235171956,98.84242186074201,0.4939359177226969
MYS_10_03,2,1,101.25,5.75,3,10,True,K4_C3,April–October mode,Feb,1256.2865387628915,0.0296774934084107,37.28343547321081,96.90858920792074,0.3847278737410768
MYS_10_03,3,1,101.25,5.75,3,10,True,K4_C2,May–June southwest mode,Mar,977.1023062599904,0.1381761742726676,135.01225855200587,190.78864013961237,0.707653550301573
MYS_10_03,4,1,101.25,5.75,3,10,True,K4_C2,May–June southwest mode,Apr,977.1023062599904,0.1771518265910075,173.09545832024332,226.49503987907013,0.7642350950054455
MYS_10_03,5,1,101.25,5.75,3,10,True,K4_C3,April–October mode,May,1256.2865387628915,0.1287233906059157,161.71346284212953,267.7426548331975,0.6039884191888525
MYS_10_03,6,1,101.25,5.75,3,10,True,K4_C3,April–October mode,Jun,1256.2865387628915,0.1188687959736476,149.3332682606461,202.86717600310965,0.7361135063976887
MYS_10_03,7,1,101.25,5.75,3,10,True,K4_C3,April–October mode,Jul,1256.2865387628915,0.1056946639096819,132.78278348880136,213.62079098375528,0.6215817424760812
MYS_10_03,8,1,101.25,5.75,3,10,True,K4_C3,April–October mode,Aug,1256.2865387628915,0.1309179607663566,164.47047179306213,256.34992206739315,0.6415858076595149
MYS_10_03,9,1,101.25,5.75,3,10,True,K4_C3,April–October mode,Sep,1256.2865387628915,0.1376209669856309,172.8913682755804,279.6767116121894,0.6181829272768277
MYS_10_03,10,1,101.25,5.75,3,10,True,K4_C3,April–October mode,Oct,1256.2865387628915,0.1386202479765914,174.1467515329657,336.20258723914856,0.5179815924768335
MYS_10_03,11,1,101.25,5.75,3,10,True,K4_C2,May–June southwest mode,Nov,977.1023062599904,0.1258092686029743,122.9285265008488,332.13389333722375,0.3701173802699998
MYS_10_03,12,1,101.25,5.75,3,10,True,K4_C4,November northern mode,Dec,409.4117665932392,0.3529067798814952,144.48418819401437,279.1726145484663,0.5175442742752653
MYS_10_04,1,1,101.75,5.75,4,10,True,K4_C4,November northern mode,Jan,888.1042618837522,0.1192487034702773,105.90528177606507,149.8412985833549,0.7067829949241347
MYS_10_04,2,1,101.75,5.75,4,10,True,K4_C3,April–October mode,Feb,1120.0300212606194,0.0296774934084107,33.23968357318413,85.5890290287984,0.38836383529949703
MYS_10_04,3,1,101.75,5.75,4,10,True,K4_C2,May–June southwest mode,Mar,813.2525461290722,0.1381761742726676,112.37212554162133,178.97880030937804,0.627851596654899
MYS_10_04,4,1,101.75,5.75,4,10,True,K4_C2,May–June southwest mode,Apr,813.2525461290722,0.1771518265910075,144.06917402655273,191.5762304145984,0.7520200899389575
MYS_10_04,5,1,101.75,5.75,4,10,True,K4_C3,April–October mode,May,1120.0300212606194,0.1287233906059157,144.17406191708278,240.417580337774,0.5996818606797633
MYS_10_04,6,1,101.75,5.75,4,10,True,K4_C3,April–October mode,Jun,1120.0300212606194,0.1188687959736476,133.13662008158875,188.16264314309106,0.7075613833737605
MYS_10_04,7,1,101.75,5.75,4,10,True,K4_C3,April–October mode,Jul,1120.0300212606194,0.1056946639096819,118.38119666589503,208.40671353829907,0.5680296697550485
MYS_10_04,8,1,101.75,5.75,4,10,True,K4_C3,April–October mode,Aug,1120.0300212606194,0.1309179607663566,146.6320463805393,245.37041271774098,0.5975946519241331
MYS_10_04,9,1,101.75,5.75,4,10,True,K4_C3,April–October mode,Sep,1120.0300212606194,0.1376209669856309,154.13961457882317,266.7448728849436,0.5778540854853056
MYS_10_04,10,1,101.75,5.75,4,10,True,K4_C3,April–October mode,Oct,1120.0300212606194,0.1386202479765914,155.258839288374,336.64821074286283,0.46119015142178527
MYS_10_04,11,1,101.75,5.75,4,10,True,K4_C4,November northern mode,Nov,888.1042618837522,0.2491769875393746,221.29514459707318,419.09680248534414,0.528028711468902
MYS_10_04,12,1,101.75,5.75,4,10,True,K4_C4,November northern mode,Dec,888.1042618837522,0.3529067798814952,313.4180152604271,431.48882475383385,0.7263641542494951
MYS_10_05,1,1,102.25,5.75,5,10,True,K4_C4,November northern mode,Jan,1478.2513639053836,0.1192487034702773,176.2795585488861,203.5596769494184,0.865984664500568
MYS_10_05,2,1,102.25,5.75,5,10,True,K4_C3,April–October mode,Feb,873.7521817893406,0.0296774934084107,25.930774615637624,64.44781533079056,0.4023530430402184
MYS_10_05,3,1,102.25,5.75,5,10,True,K4_C2,May–June southwest mode,Mar,638.7547932115134,0.1381761742726676,88.26069362429583,163.05828790793936,0.5412830881318139
MYS_10_05,4,1,102.25,5.75,5,10,True,K4_C2,May–June southwest mode,Apr,638.7547932115134,0.1771518265910075,113.15657836118088,149.14796379874835,0.7586867127054301
MYS_10_05,5,1,102.25,5.75,5,10,True,K4_C3,April–October mode,May,873.7521817893406,0.1287233906059157,112.47234338924035,198.7892383123625,0.5657868823487806
MYS_10_05,6,1,102.25,5.75,5,10,True,K4_C3,April–October mode,Jun,873.7521817893406,0.1188687959736476,103.86186982864659,160.87166831914615,0.6456193990765338
MYS_10_05,7,1,102.25,5.75,5,10,True,K4_C3,April–October mode,Jul,873.7521817893406,0.1056946639096819,92.35094319457563,195.0072761876459,0.47357690953906184
MYS_10_05,8,1,102.25,5.75,5,10,True,K4_C3,April–October mode,Aug,873.7521817893406,0.1309179607663566,114.38985385501536,223.18445810488396,0.5125350341431869
MYS_10_05,9,1,102.25,5.75,5,10,True,K4_C3,April–October mode,Sep,873.7521817893406,0.1376209669856309,120.24662016365382,242.5328990392954,0.49579508858371973
MYS_10_05,10,1,102.25,5.75,5,10,True,K4_C4,November northern mode,Oct,1478.2513639053836,0.0848590351451178,125.44298444296528,329.60766294893375,0.3805827307552623
MYS_10_05,11,1,102.25,5.75,5,10,True,K4_C4,November northern mode,Nov,1478.2513639053836,0.2491769875393746,368.34622168391525,522.3846639938492,0.7051244936399057
MYS_10_05,12,1,102.25,5.75,5,10,True,K4_C4,November northern mode,Dec,1478.2513639053836,0.3529067798814952,521.6849286912773,610.248664618404,0.8548727083532306
MYS_10_06,1,1,102.75,5.75,6,10,True,K4_C4,November northern mode,Jan,1838.9798983856108,0.1192487034702773,219.2959685903864,247.8572531333623,0.8847672029690082
MYS_10_06,2,1,102.75,5.75,6,10,True,K4_C3,April–October mode,Feb,704.5592096760274,0.0296774934084107,20.909551300995357,59.37044216073225,0.35218789923085636
MYS_10_06,3,1,102.75,5.75,6,10,True,K4_C2,May–June southwest mode,Mar,559.3879945024939,0.1381761742726676,77.29409301441463,161.56731346479813,0.4784017964825247
MYS_10_06,4,1,102.75,5.75,6,10,True,K4_C2,May–June southwest mode,Apr,559.3879945024939,0.1771518265910075,99.09660499919727,129.12225934457365,0.7674633754258405
MYS_10_06,5,1,102.75,5.75,6,10,True,K4_C3,April–October mode,May,704.5592096760274,0.1287233906059157,90.69325035212253,174.447977547735,0.5198870839721011
MYS_10_06,6,1,102.75,5.75,6,10,True,K4_C3,April–October mode,Jun,704.5592096760274,0.1188687959736476,83.7501049463341,144.44534717630603,0.5798047952635749
MYS_10_06,7,1,102.75,5.75,6,10,True,K4_C4,November northern mode,Jul,1838.9798983856108,0.0413786409870893,76.09448899777215,187.14364521113944,0.40661006101447217
MYS_10_06,8,1,102.75,5.75,6,10,True,K4_C3,April–October mode,Aug,704.5592096760274,0.1309179607663566,92.23945496994136,209.82371200688027,0.4396045331945932
MYS_10_06,9,1,102.75,5.75,6,10,True,K4_C3,April–October mode,Sep,704.5592096760274,0.1376209669856309,96.96211973424677,227.65320894070112,0.4259202854439156
MYS_10_06,10,1,102.75,5.75,6,10,True,K4_C4,November northern mode,Oct,1838.9798983856108,0.0848590351451178,156.05405982826971,326.60691274161053,0.477803909654935
MYS_10_06,11,1,102.75,5.75,6,10,True,K4_C4,November northern mode,Nov,1838.9798983856108,0.2491769875393746,458.2314712251917,588.781478394184,0.7782708662557652
MYS_10_06,12,1,102.75,5.75,6,10,True,K4_C4,November northern mode,Dec,1838.9798983856108,0.3529067798814952,648.9884742060652,725.1197955102454,0.8950086292284867
MYS_10_31,1,1,115.25,5.75,31,10,True,K4_C1,January eastern mode,Jan,400.0840782291872,0.3142285883169263,125.7178551100362,163.0586478594376,0.7709977775506239
MYS_10_31,2,1,115.25,5.75,31,10,True,K4_C1,January eastern mode,Feb,400.0840782291872,0.2053666456716191,82.16392513254982,159.6284104757104,0.514719935428112
MYS_10_31,3,1,115.25,5.75,31,10,True,K4_C2,May–June southwest mode,Mar,814.5970120816703,0.1381761742726676,112.55789870339119,206.38847990205048,0.5453690959728461
MYS_10_31,4,1,115.25,5.75,31,10,True,K4_C2,May–June southwest mode,Apr,814.5970120816703,0.1771518265910075,144.3073486258449,228.34297602373113,0.6319762978426251
MYS_10_31,5,1,115.25,5.75,31,10,True,K4_C3,April–October mode,May,1740.9652078343115,0.1287233906059157,224.10294447936528,317.1078139403436,0.7067089949461952
MYS_10_31,6,1,115.25,5.75,31,10,True,K4_C3,April–October mode,Jun,1740.9652078343115,0.1188687959736476,206.94643808727577,259.9122652947591,0.7962165150328081
MYS_10_31,7,1,115.25,5.75,31,10,True,K4_C3,April–October mode,Jul,1740.9652078343115,0.1056946639096819,184.01073252049704,251.4815077379925,0.7317068128612053
MYS_10_31,8,1,115.25,5.75,31,10,True,K4_C3,April–October mode,Aug,1740.9652078343115,0.1309179607663566,227.92361477484425,304.914775485077,0.7474994099982512
MYS_10_31,9,1,115.25,5.75,31,10,True,K4_C3,April–October mode,Sep,1740.9652078343115,0.1376209669856309,239.59331539049782,324.04345453872656,0.739386375606806
MYS_10_31,10,1,115.25,5.75,31,10,True,K4_C3,April–October mode,Oct,1740.9652078343115,0.1386202479765914,241.33302882861022,370.3557229835758,0.6516249482644356
MYS_10_31,11,1,115.25,5.75,31,10,True,K4_C3,April–October mode,Nov,1740.9652078343115,0.0813074934893903,141.55351730124332,317.4094914050487,0.44596497941709556
MYS_10_31,12,1,115.25,5.75,31,10,True,K4_C3,April–October mode,Dec,1740.9652078343115,0.0667493207318955,116.20824504080358,288.7756853379439,0.40241700025682287
MYS_10_32,1,1,115.75,5.75,32,10,True,K4_C1,January eastern mode,Jan,432.2193268339588,0.3142285883169263,135.81566891432706,169.199025053523,0.8026977039103167
MYS_10_32,2,1,115.75,5.75,32,10,True,K4_C1,January eastern mode,Feb,432.2193268339588,0.2053666456716191,88.76343334633535,161.81370118659405,0.5485532602951747
MYS_10_32,3,1,115.75,5.75,32,10,True,K4_C2,May–June southwest mode,Mar,744.3156381363265,0.1381761742726676,102.84668732899684,198.50690166213047,0.518101317726713
MYS_10_32,4,1,115.75,5.75,32,10,True,K4_C2,May–June southwest mode,Apr,744.3156381363265,0.1771518265910075,131.8568748561016,214.7236752286754,0.6140770211560382
MYS_10_32,5,1,115.75,5.75,32,10,True,K4_C3,April–October mode,May,1668.0941861413885,0.1287233906059157,214.722739490135,300.99793148641334,0.7133694853973683
